customer_id,lead_date,acquisition_channel,channel_type,region,device,age_group,signup_date,verified_date,first_conversion_date,plan_tier
C103596,2025-06-13,LinkedIn Ads,Paid,India,Mobile,45-54,2025-06-13,2025-06-13,2025-06-22,Business
C103597,2025-08-21,Google Ads,Paid,India,Mobile,45-54,2025-08-23,2025-08-25,,Not Converted
C103598,2025-06-01,Organic Search,Organic,India,Mobile,55+,2025-06-03,2025-06-05,,Not Converted
C103599,2025-02-05,Referral,Organic,India,Desktop,35-44,,,,Not Converted
C103600,2025-11-02,Google Ads,Paid,Singapore,Desktop,25-34,,,,Not Converted
C103601,2024-02-12,Organic Search,Organic,India,Desktop,18-24,,,,Not Converted
C103602,2025-10-05,Referral,Organic,India,Desktop,25-34,2025-10-06,2025-10-07,2025-10-09,Business
C103603,2024-02-28,Meta Ads,Paid,India,Mobile,18-24,,,,Not Converted
C103604,2024-12-31,Google Ads,Paid,UAE,Mobile,35-44,,,,Not Converted
C103605,2025-08-24,LinkedIn Ads,Paid,United Kingdom,Desktop,35-44,2025-08-26,,,Not Converted
C103606,2025-02-09,Google Ads,Paid,India,Desktop,45-54,2025-02-10,2025-02-10,2025-02-14,Free
C103607,2024-06-06,LinkedIn Ads,Paid,India,Desktop,18-24,2024-06-08,2024-06-10,,Not Converted
C103608,2024-10-03,Meta Ads,Paid,India,Mobile,25-34,2024-10-04,2024-10-04,2024-10-08,Free
C103609,2025-04-18,Direct,Organic,Singapore,Mobile,18-24,2025-04-18,2025-04-18,,Not Converted
C103610,2025-07-14,Google Ads,Paid,United Kingdom,Mobile,25-34,2025-07-14,2025-07-14,,Not Converted
C103611,2024-02-29,Direct,Organic,UAE,Mobile,35-44,2024-02-29,,,Not Converted
C103612,2024-11-19,LinkedIn Ads,Paid,United States,Mobile,18-24,2024-11-21,,,Not Converted
C103613,2024-12-07,Referral,Organic,United States,Mobile,35-44,2024-12-07,2024-12-08,2024-12-13,Pro
C103614,2025-10-09,Direct,Organic,United Kingdom,Desktop,35-44,2025-10-12,,,Not Converted
C103615,2025-02-01,Google Ads,Paid,UAE,Desktop,25-34,2025-02-03,2025-02-03,2025-02-11,Free
C103616,2025-03-20,Referral,Organic,United Kingdom,Desktop,18-24,,,,Not Converted
C103617,2025-12-23,LinkedIn Ads,Paid,India,Tablet,55+,2025-12-26,,,Not Converted
C103618,2025-06-09,Google Ads,Paid,United Kingdom,Desktop,18-24,,,,Not Converted
C103619,2024-05-12,Google Ads,Paid,UAE,Mobile,25-34,,,,Not Converted
C103620,2025-11-03,Direct,Organic,UAE,Mobile,25-34,2025-11-06,2025-11-07,,Not Converted
C103621,2025-11-13,Direct,Organic,India,Desktop,25-34,,,,Not Converted
C103622,2024-08-01,Organic Search,Organic,UAE,Mobile,25-34,2024-08-04,2024-08-06,,Not Converted
C103623,2024-11-24,Meta Ads,Paid,India,Desktop,18-24,2024-11-26,2024-11-28,2024-12-12,Free
C103624,2025-07-28,LinkedIn Ads,Paid,United States,Desktop,18-24,,,,Not Converted
C103625,2024-12-24,Organic Search,Organic,United States,Mobile,35-44,2024-12-24,2024-12-26,,Not Converted
C103626,2025-01-30,Direct,Organic,India,Mobile,25-34,2025-01-31,2025-02-02,,Not Converted
C103627,2024-03-09,Referral,Organic,United States,Mobile,25-34,2024-03-11,,,Not Converted
C103628,2025-03-08,Meta Ads,Paid,Singapore,Desktop,18-24,,,,Not Converted
C103629,2024-03-31,LinkedIn Ads,Paid,United Kingdom,Desktop,35-44,2024-04-01,2024-04-01,2024-04-11,Pro
C103630,2025-03-16,Organic Search,Organic,UAE,Desktop,35-44,2025-03-16,2025-03-18,2025-03-23,Free
C103631,2024-02-07,LinkedIn Ads,Paid,United States,Desktop,35-44,2024-02-10,,,Not Converted
C103632,2024-04-15,Meta Ads,Paid,United States,Desktop,25-34,2024-04-16,,,Not Converted
C103633,2025-08-31,Organic Search,Organic,India,Mobile,55+,,,,Not Converted
C103634,2025-05-10,LinkedIn Ads,Paid,United Kingdom,Mobile,35-44,2025-05-11,2025-05-11,,Not Converted
C103635,2025-10-14,Meta Ads,Paid,India,Mobile,18-24,2025-10-15,2025-10-17,,Not Converted
C103636,2024-11-23,Google Ads,Paid,United Kingdom,Tablet,18-24,2024-11-25,2024-11-25,2024-12-14,Business
C103637,2025-01-04,Referral,Organic,United States,Mobile,35-44,2025-01-07,2025-01-08,,Not Converted
C103638,2025-01-05,Organic Search,Organic,India,Mobile,18-24,2025-01-07,,,Not Converted
C103639,2025-05-05,Organic Search,Organic,United States,Desktop,25-34,2025-05-08,2025-05-10,,Not Converted
C103640,2025-03-22,Referral,Organic,Singapore,Mobile,35-44,2025-03-22,2025-03-24,,Not Converted
C103641,2025-04-02,Referral,Organic,UAE,Desktop,55+,2025-04-02,,,Not Converted
C103642,2025-01-22,Direct,Organic,India,Desktop,25-34,2025-01-25,2025-01-27,2025-02-03,Business
C103643,2025-05-26,LinkedIn Ads,Paid,India,Mobile,25-34,2025-05-28,2025-05-29,,Not Converted
C103644,2025-05-28,Meta Ads,Paid,India,Desktop,25-34,,,,Not Converted
C103645,2024-08-31,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,2024-09-03,2024-09-05,,Not Converted
C103646,2024-07-19,LinkedIn Ads,Paid,India,Desktop,25-34,2024-07-20,,,Not Converted
C103647,2024-02-13,Organic Search,Organic,India,Desktop,18-24,2024-02-15,2024-02-15,2024-02-16,Pro
C103648,2025-01-08,Referral,Organic,United States,Mobile,18-24,2025-01-09,2025-01-11,,Not Converted
C103649,2024-07-12,Direct,Organic,United Kingdom,Desktop,25-34,2024-07-12,2024-07-14,2024-07-29,Business
C103650,2025-06-06,Referral,Organic,India,Mobile,18-24,2025-06-07,2025-06-07,2025-06-25,Free
C103651,2025-12-19,Organic Search,Organic,India,Desktop,35-44,2025-12-20,2025-12-22,,Not Converted
C103652,2024-08-23,Referral,Organic,India,Desktop,18-24,2024-08-26,2024-08-27,2024-09-02,Business
C103653,2025-09-05,Referral,Organic,UAE,Desktop,18-24,,,,Not Converted
C103654,2025-01-16,Referral,Organic,Singapore,Mobile,18-24,2025-01-16,2025-01-17,,Not Converted
C103655,2025-05-29,Meta Ads,Paid,United States,Mobile,35-44,2025-05-29,2025-05-31,2025-06-07,Business
C103656,2025-10-06,Direct,Organic,United Kingdom,Mobile,25-34,,,,Not Converted
C103657,2024-07-13,Direct,Organic,India,Desktop,35-44,,,,Not Converted
C103658,2024-06-12,LinkedIn Ads,Paid,India,Desktop,35-44,2024-06-14,,,Not Converted
C103659,2025-12-20,Referral,Organic,India,Desktop,25-34,,,,Not Converted
C103660,2024-09-14,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,,,,Not Converted
C103661,2025-02-11,Referral,Organic,India,Mobile,25-34,2025-02-11,2025-02-13,2025-02-16,Pro
C103662,2024-05-01,Meta Ads,Paid,United Kingdom,Desktop,25-34,,,,Not Converted
C103663,2025-08-15,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C103664,2025-07-29,Meta Ads,Paid,Singapore,Mobile,25-34,2025-08-01,2025-08-03,2025-08-10,Free
C103665,2024-05-09,Direct,Organic,United States,Mobile,18-24,,,,Not Converted
C103666,2025-09-08,Google Ads,Paid,United States,Desktop,45-54,2025-09-09,,,Not Converted
C103667,2025-08-03,Referral,Organic,United Kingdom,Desktop,25-34,,,,Not Converted
C103668,2025-06-05,LinkedIn Ads,Paid,United States,Mobile,35-44,2025-06-05,2025-06-05,2025-06-20,Pro
C103669,2025-03-28,LinkedIn Ads,Paid,India,Mobile,25-34,,,,Not Converted
C103670,2024-09-28,Referral,Organic,United States,Mobile,45-54,,,,Not Converted
C103671,2025-02-12,Referral,Organic,India,Desktop,18-24,2025-02-13,2025-02-13,2025-02-21,Pro
C103672,2024-07-02,Direct,Organic,Singapore,Mobile,55+,2024-07-02,2024-07-03,,Not Converted
C103673,2024-11-12,Direct,Organic,India,Tablet,45-54,2024-11-12,2024-11-13,,Not Converted
C103674,2024-03-16,Referral,Organic,UAE,Desktop,35-44,2024-03-18,2024-03-20,,Not Converted
C103675,2024-12-24,LinkedIn Ads,Paid,United States,Desktop,55+,2024-12-25,,,Not Converted
C103676,2025-06-14,Referral,Organic,India,Desktop,18-24,2025-06-15,,,Not Converted
C103677,2025-10-28,Organic Search,Organic,India,Desktop,18-24,2025-10-31,2025-10-31,2025-11-11,Business
C103678,2025-04-25,Organic Search,Organic,India,Tablet,18-24,2025-04-25,2025-04-25,,Not Converted
C103679,2025-06-30,Direct,Organic,United States,Mobile,25-34,2025-07-01,2025-07-03,,Not Converted
C103680,2025-02-02,Organic Search,Organic,UAE,Desktop,35-44,2025-02-02,2025-02-02,,Not Converted
C103681,2024-08-20,Meta Ads,Paid,Singapore,Mobile,25-34,2024-08-21,2024-08-23,,Not Converted
C103682,2025-06-15,Direct,Organic,India,Mobile,45-54,2025-06-15,2025-06-16,2025-06-27,Free
C103683,2025-09-20,Google Ads,Paid,India,Desktop,25-34,2025-09-21,2025-09-22,,Not Converted
C103684,2025-12-08,Organic Search,Organic,United States,Mobile,55+,2025-12-11,2025-12-12,,Not Converted
C103685,2025-06-19,LinkedIn Ads,Paid,UAE,Mobile,18-24,2025-06-19,2025-06-21,,Not Converted
C103686,2024-06-01,Meta Ads,Paid,India,Desktop,35-44,2024-06-02,,,Not Converted
C103687,2024-07-21,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C103688,2025-02-20,Google Ads,Paid,India,Desktop,45-54,,,,Not Converted
C103689,2025-06-05,Google Ads,Paid,UAE,Mobile,18-24,,,,Not Converted
C103690,2025-02-03,Organic Search,Organic,United Kingdom,Mobile,35-44,2025-02-06,,,Not Converted
C103691,2025-02-08,Direct,Organic,India,Mobile,18-24,,,,Not Converted
C103692,2025-05-06,Direct,Organic,India,Desktop,25-34,2025-05-08,,,Not Converted
C103693,2025-06-03,Google Ads,Paid,India,Desktop,18-24,2025-06-06,,,Not Converted
C103694,2025-09-18,LinkedIn Ads,Paid,Singapore,Desktop,18-24,,,,Not Converted
C103695,2024-04-04,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C103696,2025-02-17,Organic Search,Organic,India,Mobile,55+,2025-02-17,2025-02-18,,Not Converted
C103697,2024-02-20,Meta Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C103698,2024-09-11,Direct,Organic,India,Mobile,45-54,2024-09-11,2024-09-12,,Not Converted
C103699,2025-05-26,Referral,Organic,United Kingdom,Desktop,25-34,2025-05-26,,,Not Converted
C103700,2025-10-30,LinkedIn Ads,Paid,Singapore,Desktop,25-34,2025-10-31,2025-10-31,,Not Converted
C103701,2025-01-26,Organic Search,Organic,Singapore,Mobile,35-44,2025-01-28,2025-01-28,,Not Converted
C103702,2025-07-21,Organic Search,Organic,India,Mobile,45-54,2025-07-23,2025-07-23,,Not Converted
C103703,2024-02-22,Meta Ads,Paid,UAE,Desktop,25-34,2024-02-22,2024-02-24,2024-03-06,Free
C103704,2024-09-20,Meta Ads,Paid,India,Desktop,25-34,2024-09-22,2024-09-23,2024-10-05,Pro
C103705,2024-08-27,Meta Ads,Paid,India,Desktop,25-34,,,,Not Converted
C103706,2025-02-11,LinkedIn Ads,Paid,India,Desktop,25-34,2025-02-12,2025-02-13,,Not Converted
C103707,2025-04-28,Referral,Organic,United Kingdom,Mobile,25-34,2025-05-01,2025-05-03,2025-05-16,Pro
C103708,2024-12-28,Organic Search,Organic,India,Desktop,45-54,2024-12-28,2024-12-30,,Not Converted
C103709,2025-12-18,LinkedIn Ads,Paid,United Kingdom,Mobile,35-44,2025-12-21,2025-12-21,2025-12-23,Free
C103710,2025-11-17,Meta Ads,Paid,India,Mobile,18-24,,,,Not Converted
C103711,2025-05-12,LinkedIn Ads,Paid,India,Mobile,25-34,2025-05-14,2025-05-14,,Not Converted
C103712,2025-11-16,Organic Search,Organic,India,Mobile,55+,,,,Not Converted
C103713,2024-09-20,Meta Ads,Paid,United Kingdom,Mobile,35-44,,,,Not Converted
C103714,2025-09-28,Organic Search,Organic,India,Mobile,25-34,2025-09-29,2025-09-29,,Not Converted
C103715,2025-01-06,Organic Search,Organic,India,Desktop,25-34,2025-01-07,2025-01-09,,Not Converted
C103716,2024-10-10,LinkedIn Ads,Paid,Singapore,Tablet,25-34,,,,Not Converted
C103717,2025-05-27,Meta Ads,Paid,United Kingdom,Mobile,55+,,,,Not Converted
C103718,2025-05-07,Referral,Organic,India,Desktop,25-34,2025-05-07,2025-05-07,2025-05-14,Business
C103719,2025-12-16,Direct,Organic,United States,Desktop,45-54,2025-12-16,2025-12-16,,Not Converted
C103720,2024-02-22,Direct,Organic,India,Desktop,18-24,2024-02-24,2024-02-25,2024-02-27,Business
C103721,2024-10-20,LinkedIn Ads,Paid,India,Desktop,55+,,,,Not Converted
C103722,2025-08-22,Organic Search,Organic,United States,Mobile,35-44,,,,Not Converted
C103723,2024-12-02,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,2024-12-05,2024-12-07,,Not Converted
C103724,2025-11-12,Meta Ads,Paid,India,Mobile,35-44,,,,Not Converted
C103725,2025-09-17,Google Ads,Paid,India,Mobile,18-24,2025-09-19,2025-09-21,,Not Converted
C103726,2025-08-28,Google Ads,Paid,United States,Tablet,25-34,2025-08-29,2025-08-29,2025-09-16,Pro
C103727,2024-06-03,Direct,Organic,UAE,Desktop,35-44,2024-06-06,,,Not Converted
C103728,2025-01-23,Direct,Organic,India,Desktop,25-34,,,,Not Converted
C103729,2025-10-29,Referral,Organic,United States,Desktop,35-44,,,,Not Converted
C103730,2025-05-25,LinkedIn Ads,Paid,India,Mobile,35-44,,,,Not Converted
C103731,2025-08-26,Referral,Organic,United States,Tablet,25-34,2025-08-26,2025-08-27,,Not Converted
C103732,2024-05-14,Direct,Organic,United States,Mobile,25-34,2024-05-14,2024-05-16,2024-05-21,Free
C103733,2025-06-18,LinkedIn Ads,Paid,India,Mobile,25-34,2025-06-19,2025-06-19,2025-06-25,Free
C103734,2024-05-21,LinkedIn Ads,Paid,United States,Desktop,45-54,2024-05-22,2024-05-22,2024-05-26,Pro
C103735,2025-08-08,Meta Ads,Paid,India,Mobile,18-24,,,,Not Converted
C103736,2025-11-29,Referral,Organic,India,Desktop,25-34,2025-12-02,2025-12-04,,Not Converted
C103737,2024-09-21,Google Ads,Paid,Singapore,Desktop,18-24,2024-09-24,2024-09-25,,Not Converted
C103738,2025-07-16,Direct,Organic,Singapore,Mobile,55+,2025-07-19,2025-07-20,2025-08-01,Pro
C103739,2024-12-11,Direct,Organic,United States,Mobile,25-34,,,,Not Converted
C103740,2024-05-28,Direct,Organic,United Kingdom,Mobile,25-34,,,,Not Converted
C103741,2025-10-30,Referral,Organic,India,Tablet,35-44,2025-10-30,2025-10-31,2025-11-01,Business
C103742,2025-04-01,Meta Ads,Paid,UAE,Mobile,25-34,,,,Not Converted
C103743,2024-05-04,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,2024-05-06,2024-05-07,,Not Converted
C103744,2025-10-27,Google Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C103745,2025-09-02,LinkedIn Ads,Paid,India,Mobile,45-54,2025-09-04,,,Not Converted
C103746,2025-08-11,Google Ads,Paid,United States,Desktop,55+,2025-08-13,,,Not Converted
C103747,2024-03-30,Organic Search,Organic,UAE,Mobile,35-44,,,,Not Converted
C103748,2025-04-26,LinkedIn Ads,Paid,India,Desktop,45-54,,,,Not Converted
C103749,2025-09-03,Referral,Organic,India,Mobile,55+,2025-09-03,2025-09-05,2025-09-06,Business
C103750,2025-09-28,Google Ads,Paid,India,Mobile,25-34,2025-09-29,2025-10-01,2025-10-15,Business
C103751,2024-12-11,Meta Ads,Paid,United States,Mobile,18-24,,,,Not Converted
C103752,2024-11-05,Organic Search,Organic,India,Mobile,35-44,,,,Not Converted
C103753,2025-12-07,Referral,Organic,United States,Mobile,25-34,2025-12-08,2025-12-09,2025-12-15,Business
C103754,2024-12-04,Organic Search,Organic,Singapore,Desktop,35-44,2024-12-07,2024-12-07,2024-12-16,Free
C103755,2025-06-19,Referral,Organic,UAE,Desktop,35-44,2025-06-20,2025-06-22,2025-06-30,Business
C103756,2024-08-20,Direct,Organic,India,Mobile,18-24,2024-08-23,2024-08-23,,Not Converted
C103757,2025-03-21,Direct,Organic,UAE,Desktop,35-44,2025-03-21,2025-03-23,2025-04-06,Business
C103758,2025-05-31,Meta Ads,Paid,India,Desktop,25-34,,,,Not Converted
C103759,2025-06-01,Meta Ads,Paid,United States,Mobile,35-44,2025-06-02,2025-06-04,,Not Converted
C103760,2024-09-19,Organic Search,Organic,United States,Tablet,18-24,2024-09-19,,,Not Converted
C103761,2024-05-03,Direct,Organic,India,Mobile,25-34,2024-05-06,2024-05-07,,Not Converted
C103762,2024-08-21,Organic Search,Organic,India,Desktop,25-34,2024-08-23,2024-08-23,2024-09-03,Pro
C103763,2025-05-11,Google Ads,Paid,Singapore,Mobile,18-24,2025-05-14,2025-05-16,,Not Converted
C103764,2024-10-23,Referral,Organic,Singapore,Mobile,25-34,2024-10-23,2024-10-23,,Not Converted
C103765,2024-09-26,Meta Ads,Paid,United States,Desktop,18-24,2024-09-29,2024-09-30,,Not Converted
C103766,2024-07-31,Organic Search,Organic,United Kingdom,Desktop,45-54,2024-08-03,2024-08-04,2024-08-13,Business
C103767,2025-05-02,Direct,Organic,United Kingdom,Desktop,55+,,,,Not Converted
C103768,2025-08-30,Organic Search,Organic,Singapore,Tablet,25-34,2025-09-02,2025-09-02,,Not Converted
C103769,2025-07-31,LinkedIn Ads,Paid,India,Mobile,45-54,,,,Not Converted
C103770,2024-05-16,LinkedIn Ads,Paid,India,Tablet,25-34,2024-05-18,2024-05-18,2024-06-05,Free
C103771,2024-08-14,Referral,Organic,United States,Mobile,35-44,2024-08-15,2024-08-15,2024-08-17,Free
C103772,2024-06-08,LinkedIn Ads,Paid,India,Mobile,35-44,2024-06-11,2024-06-11,,Not Converted
C103773,2025-02-25,LinkedIn Ads,Paid,India,Mobile,45-54,2025-02-26,2025-02-28,2025-03-07,Pro
C103774,2025-11-02,Meta Ads,Paid,United Kingdom,Mobile,25-34,2025-11-03,,,Not Converted
C103775,2024-07-02,Organic Search,Organic,Singapore,Mobile,45-54,,,,Not Converted
C103776,2025-06-01,Organic Search,Organic,Singapore,Mobile,25-34,2025-06-01,2025-06-01,,Not Converted
C103777,2025-08-07,Meta Ads,Paid,India,Mobile,25-34,2025-08-09,,,Not Converted
C103778,2025-06-06,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,2025-06-09,2025-06-09,,Not Converted
C103779,2024-05-29,Meta Ads,Paid,India,Desktop,45-54,,,,Not Converted
C103780,2025-04-20,LinkedIn Ads,Paid,United Kingdom,Mobile,25-34,,,,Not Converted
C103781,2025-08-06,Google Ads,Paid,India,Desktop,35-44,2025-08-07,2025-08-09,,Not Converted
C103782,2025-12-02,LinkedIn Ads,Paid,United States,Mobile,25-34,2025-12-04,2025-12-04,,Not Converted
C103783,2025-10-15,LinkedIn Ads,Paid,India,Mobile,25-34,,,,Not Converted
C103784,2025-03-30,Meta Ads,Paid,India,Desktop,18-24,,,,Not Converted
C103785,2025-03-02,Organic Search,Organic,United States,Desktop,25-34,2025-03-03,2025-03-04,,Not Converted
C103786,2025-12-01,Referral,Organic,Singapore,Desktop,25-34,2025-12-02,2025-12-03,,Not Converted
C103787,2025-02-20,Referral,Organic,United States,Mobile,45-54,2025-02-21,,,Not Converted
C103788,2025-07-12,Organic Search,Organic,India,Mobile,25-34,2025-07-12,2025-07-14,2025-07-19,Pro
C103789,2024-08-27,Direct,Organic,India,Mobile,25-34,2024-08-30,2024-08-30,2024-09-17,Pro
C103790,2025-01-08,LinkedIn Ads,Paid,United Kingdom,Desktop,25-34,2025-01-11,2025-01-11,,Not Converted
C103791,2025-10-27,Referral,Organic,United Kingdom,Mobile,18-24,2025-10-27,,,Not Converted
C103792,2025-09-16,Direct,Organic,UAE,Desktop,45-54,2025-09-18,2025-09-18,,Not Converted
C103793,2025-10-07,Meta Ads,Paid,United Kingdom,Mobile,25-34,2025-10-10,,,Not Converted
C103794,2024-12-11,Meta Ads,Paid,United Kingdom,Mobile,25-34,,,,Not Converted
C103795,2025-09-12,Google Ads,Paid,India,Mobile,45-54,2025-09-14,2025-09-16,,Not Converted
C103796,2025-12-08,LinkedIn Ads,Paid,India,Mobile,35-44,2025-12-10,,,Not Converted
C103797,2025-07-14,LinkedIn Ads,Paid,India,Mobile,18-24,,,,Not Converted
C103798,2024-02-29,Organic Search,Organic,Singapore,Desktop,18-24,,,,Not Converted
C103799,2025-09-28,Organic Search,Organic,India,Mobile,35-44,2025-10-01,2025-10-03,,Not Converted
C103800,2024-11-17,Meta Ads,Paid,India,Mobile,35-44,2024-11-20,2024-11-22,,Not Converted
C103801,2025-10-15,Referral,Organic,India,Mobile,25-34,,,,Not Converted
C103802,2025-08-31,Meta Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C103803,2024-11-22,Google Ads,Paid,Singapore,Mobile,25-34,,,,Not Converted
C103804,2025-05-22,Referral,Organic,United Kingdom,Desktop,25-34,2025-05-22,2025-05-22,2025-06-10,Business
C103805,2025-08-18,Google Ads,Paid,India,Mobile,25-34,,,,Not Converted
C103806,2025-02-21,Google Ads,Paid,India,Mobile,18-24,,,,Not Converted
C103807,2025-09-01,LinkedIn Ads,Paid,India,Mobile,25-34,2025-09-01,2025-09-02,,Not Converted
C103808,2025-06-09,Google Ads,Paid,Singapore,Mobile,25-34,2025-06-12,2025-06-14,,Not Converted
C103809,2025-04-07,Google Ads,Paid,UAE,Tablet,25-34,,,,Not Converted
C103810,2025-02-15,LinkedIn Ads,Paid,India,Mobile,35-44,2025-02-18,2025-02-18,,Not Converted
C103811,2025-06-10,Google Ads,Paid,India,Tablet,25-34,2025-06-11,2025-06-13,,Not Converted
C103812,2025-06-08,Google Ads,Paid,United States,Mobile,25-34,,,,Not Converted
C103813,2025-02-01,Google Ads,Paid,UAE,Mobile,55+,2025-02-03,2025-02-03,2025-02-14,Pro
C103814,2025-09-15,Meta Ads,Paid,India,Tablet,18-24,2025-09-16,,,Not Converted
C103815,2025-11-04,Referral,Organic,United States,Desktop,55+,2025-11-07,2025-11-09,,Not Converted
C103816,2025-07-27,Direct,Organic,United Kingdom,Tablet,18-24,2025-07-30,2025-07-31,2025-08-01,Business
C103817,2025-02-11,Organic Search,Organic,United States,Desktop,35-44,2025-02-13,2025-02-13,2025-03-04,Pro
C103818,2025-08-05,Direct,Organic,UAE,Mobile,18-24,2025-08-07,2025-08-09,,Not Converted
C103819,2025-11-04,Meta Ads,Paid,India,Mobile,25-34,,,,Not Converted
C103820,2024-05-22,Google Ads,Paid,Singapore,Mobile,35-44,2024-05-23,2024-05-24,,Not Converted
C103821,2025-12-11,Direct,Organic,India,Mobile,35-44,2025-12-12,,,Not Converted
C103822,2025-06-14,Direct,Organic,India,Mobile,25-34,2025-06-14,2025-06-14,2025-06-21,Free
C103823,2024-05-12,Google Ads,Paid,India,Desktop,25-34,,,,Not Converted
C103824,2025-01-26,Meta Ads,Paid,India,Desktop,25-34,2025-01-27,,,Not Converted
C103825,2024-08-10,Organic Search,Organic,UAE,Mobile,55+,2024-08-10,2024-08-11,2024-08-23,Free
C103826,2024-09-11,Organic Search,Organic,India,Mobile,45-54,2024-09-13,2024-09-13,,Not Converted
C103827,2025-01-17,Referral,Organic,India,Tablet,45-54,2025-01-18,2025-01-19,2025-01-25,Free
C103828,2025-07-10,Referral,Organic,India,Tablet,18-24,2025-07-11,2025-07-13,2025-08-02,Business
C103829,2025-03-01,Direct,Organic,UAE,Desktop,18-24,2025-03-01,2025-03-01,2025-03-03,Pro
